file_name,unique,temp,variability,sample_day,replicate,cell_density,start_time,cell_volume,total_biovolume,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,hours
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/24c-5-1_summary,24-c-1-5,24,c,5,1,17776,2017-06-14T11:33:34Z,630.89,11214700.64,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:33:34 UTC,6.866238425925926,164.78972222222222,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/24c-5-2_summary,24-c-2-5,24,c,5,2,17944,2017-06-14T11:35:39Z,609.29,10933099.76,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:35:39 UTC,6.867685185185185,164.82444444444445,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/24c-5-3_summary,24-c-3-5,24,c,5,3,22973,2017-06-14T11:37:31Z,638.0,14656774.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:37:31 UTC,6.868981481481481,164.85555555555555,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/24c-5-4_summary,24-c-4-5,24,c,5,4,23864,2017-06-14T11:39:28Z,621.13,14822646.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:39:28 UTC,6.870335648148148,164.88805555555555,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-4-1_summary,27-c-1-4,27,c,4,1,4489,2017-06-14T12:33:40Z,424.58,1905939.6199999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 12:33:40 UTC,6.907974537037037,165.7913888888889,165.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-4-2_summary,27-c-2-4,27,c,4,2,13263,2017-06-14T12:35:32Z,606.47,8043611.61,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 12:35:32 UTC,6.909270833333333,165.8225,165.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-4-3_summary,27-c-3-4,27,c,4,3,8011,2017-06-14T12:37:19Z,558.72,4475905.92,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 12:37:19 UTC,6.91050925925926,165.85222222222222,165.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-4-4_summary,27-c-4-4,27,c,4,4,3867,2017-06-14T12:39:14Z,444.44,1718649.48,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 12:39:14 UTC,6.911840277777777,165.88416666666666,165.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-5-1_summary,27-c-1-5,27,c,5,1,11400,2017-06-14T11:24:27Z,595.97,6794058.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:24:27 UTC,6.859907407407407,164.63777777777779,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-5-2_summary,27-c-2-5,27,c,5,2,10622,2017-06-14T11:26:15Z,611.24,6492591.28,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:26:15 UTC,6.861157407407408,164.6677777777778,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-5-3_summary,27-c-3-5,27,c,5,3,7124,2017-06-14T11:28:05Z,506.4,3607593.5999999996,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:28:05 UTC,6.862430555555555,164.69833333333332,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/27c-5-4_summary,27-c-4-5,27,c,5,4,13045,2017-06-14T11:29:37Z,473.11,6171719.95,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:29:37 UTC,6.86349537037037,164.7238888888889,164.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-morn/summary_export_24c-4-1_copy,24-c-1-4,24,c,4,1,21598,2017-06-14T11:41:48Z,632.84,13668078.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-14 11:41:48 UTC,6.871956018518518,164.92694444444444,164.0
