replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
646,1191,0.21885426415150808,0.13392381016001734,36.57249084556172,13.147457195567215,2153.937492372993,TRUE,1.4901161193847656e-8,-516.2838665598969,1042.5677331197937,1052.7829894589665,245890676.215653,53
647,985,0.20640754628424898,0.13696200987632778,38.74310017549581,12.050934514587361,2154.8714303709926,TRUE,1.4901161193847656e-8,-516.3085761572238,1042.6171523144476,1052.8324086536204,246103956.71574378,53
648,1241,0.2613471706240631,0.12495732625704706,34.32495600859187,14.24552625343373,2065.800591284103,TRUE,1.4901161193847656e-8,-513.9024229660879,1037.8048459321758,1048.0201022713486,226179200.39633673,53
649,1228,0.21060786746366522,0.13619320266384594,39.00268358857763,11.916235130067,1940.6755940007474,TRUE,1.4901161193847656e-8,-510.34096663420354,1030.6819332684072,1040.8971896075798,199609753.34095818,53
650,1183,0.23868550378802772,0.12816026755688856,35.27617692767321,13.760585782103588,2009.3946302894103,TRUE,1.4901161193847656e-8,-512.324415069178,1034.648830138356,1044.8640864775289,213996339.35250357,53
651,14,0.195797012686793,0.14336014506171055,45,8.922833859799521,2356.1505984571777,TRUE,1.4901161193847656e-8,-521.3985692422082,1052.7971384844163,1063.0123948235891,294226619.0583362,53
652,1057,0.23518782529802834,0.1275141846654743,35.117201496271434,13.821491869559845,2199.5570726337546,TRUE,1.4901161193847656e-8,-517.4784982375895,1044.956996475179,1055.1722528143519,256416719.7359781,53
653,1193,0.23223181117901073,0.13062701695843795,35.72948192273609,13.556259940875908,2176.4979703590584,TRUE,1.4901161193847656e-8,-516.8777832182241,1043.7555664364481,1053.970822775621,251068600.99378633,53
654,1236,0.25044123734451895,0.12453041195394544,34.624335428096465,14.057054977786814,2397.3659627000243,TRUE,1.4901161193847656e-8,-522.3870309863578,1054.7740619727156,1064.9893183118884,304610268.6329686,53
655,974,0.22123774092913392,0.13406372139602002,37.955737421284425,12.443179501611889,2026.591996339439,TRUE,1.4901161193847656e-8,-512.8101727726248,1035.6203455452496,1045.8356018844224,217674981.34023488,53
656,898,0.23384158797149493,0.12727551154396205,35.02079735130346,13.864297707366882,2152.3674168489338,TRUE,1.4901161193847656e-8,-516.2423022439817,1042.4846044879635,1052.6998608271363,245532331.3469864,53
657,1095,0.2538478045561895,0.12460421140728511,35.971759148440306,13.369102328847232,1865.506533362236,TRUE,1.4901161193847656e-8,-508.0892648026053,1026.1785296052108,1036.3937859443834,184446075.17891094,53
658,493,1.1244063089189444,0.034823912678270355,27.86399256775563,19.150075496592006,3582.390270665604,TRUE,1.4901161193847656e-8,-545.2816300039257,1100.5632600078513,1110.7785163470242,680176562.7220578,53
659,1173,0.26023592597556383,0.12224677351566637,33.90705856204349,14.406985206218742,2125.8945760271163,TRUE,1.4901161193847656e-8,-515.5368890700286,1041.0737781400571,1051.28903447923,239529670.66422012,53
660,651,0.1981446192094716,0.14209886452546666,45,8.906366495428182,2609.533202042655,TRUE,1.4901161193847656e-8,-527.220672963777,1064.441345927554,1074.6566022667268,360912167.2258386,53
661,52,1.0004650742257968,0.048925773977650695,27.12376285235617,19.177165675778976,3662.341855484164,TRUE,1.4901161193847656e-8,-546.5397649567925,1103.079529913585,1113.2947862527578,710875636.920853,53
662,1254,0.21921860792656137,0.1348630384242825,37.8394290453239,12.51259249365215,2214.606628373637,TRUE,1.4901161193847656e-8,-517.8671689163622,1045.7343378327243,1055.9495941718972,259937573.4771317,53
663,1237,0.24171529284114354,0.12863797511511416,34.618295138635645,14.116658612037641,1945.7565530438658,TRUE,1.4901161193847656e-8,-510.49000555705203,1030.980011114104,1041.1952674532768,200656333.87679675,53
664,1100,0.2355848031556721,0.13166428529859028,37.465349600501725,12.687948236255393,2129.4186888199797,TRUE,1.4901161193847656e-8,-515.6313002038818,1041.2626004077636,1051.4778567469364,240324469.47167754,53
665,1118,0.2242713684277276,0.13276193722978577,36.28793308299274,13.287069054324407,2143.3083655128917,TRUE,1.4901161193847656e-8,-516.0018899234034,1042.0037798468068,1052.2190361859796,243469849.73290977,53
666,1264,0.2668417573823226,0.12162450720095631,33.69600680686634,14.51969819544462,1915.214296127421,TRUE,1.4901161193847656e-8,-509.5881883578233,1029.1763767156467,1039.3916330548193,194406427.4048152,53
667,718,0.22771040810320323,0.13018604310695883,37.35684875053819,12.695741998217173,2255.000422653363,TRUE,1.4901161193847656e-8,-518.89746483949,1047.79492967898,1058.0101860181528,269506426.02684283,53
668,426,1.2,0.036616529398987116,28.142955172058965,19.052852782117963,4554.4569942788285,TRUE,1.4901161193847656e-8,-558.965965520929,1127.931931041858,1138.1471873810308,1099383161.1749728,53
669,978,0.2179826888143576,0.134745733318598,38.67524971069657,12.076506232020227,1999.952004591544,TRUE,1.4901161193847656e-8,-512.0559271039617,1034.1118542079234,1044.3271105470963,211989825.09549597,53
670,376,0.24622332104418826,0.12581780813244858,35.582390577478144,13.723228040193714,2356.093402759999,TRUE,1.4901161193847656e-8,-521.3971855469927,1052.7943710939853,1063.0096274331581,294212334.49404716,53
671,1236,0.25202491754767586,0.12636433783634043,35.08865789603236,13.855672327215096,2088.7189674340316,TRUE,1.4901161193847656e-8,-514.5313094949767,1039.0626189899533,1049.2778753291261,231225587.02069044,53
672,986,0.21447711710094775,0.13634421798672922,39.00908183714606,11.924943927096573,2184.585947644406,TRUE,1.4901161193847656e-8,-517.0892055354653,1044.1784110709307,1054.3936674101035,252938035.4202066,53
673,1030,0.23451747263322434,0.12934859414068156,36.26800677661173,13.259990753772291,2360.0185877203216,TRUE,1.4901161193847656e-8,-521.4920669216723,1052.9841338433446,1063.1993901825174,295193449.92242736,53
674,590,0.18146311998013492,0.1480326927181944,45,8.963043000471108,2087.92038422314,TRUE,1.4901161193847656e-8,-514.509512428128,1039.019024856256,1049.2342811954288,231048811.13528872,53
675,1205,1.2,0.03418644102137779,28.17086671797064,19.071764757718007,4550.896399731989,TRUE,1.4901161193847656e-8,-558.9213864934641,1127.8427729869281,1138.058029326101,1097664876.1779597,53
676,1145,0.26595448630857854,0.12040077596409905,32.358797680347465,15.187533787780179,2044.2920806393097,TRUE,1.4901161193847656e-8,-513.3058445450542,1036.6116890901085,1046.8269454292813,221493895.8811237,53
677,880,0.24253829136339647,0.12959405139103125,36.99876490408973,12.90712924157063,2419.6270668509665,TRUE,1.4901161193847656e-8,-522.9138708477136,1055.8277416954272,1066.0429980346,310293542.55980396,53
678,230,0.19164158709737333,0.1456746093442822,45,8.95202829538152,2277.1069306552536,TRUE,1.4901161193847656e-8,-519.4535332868711,1048.9070665737422,1059.122322912915,274816446.60282403,53
679,1163,0.24006632419235763,0.12692129002230657,35.71499068490994,13.513009909917663,2292.7472043770576,TRUE,1.4901161193847656e-8,-519.8436985116892,1049.6873970233785,1059.9026533625513,278604556.3884771,53
680,1307,0.23930721775660765,0.12916103518996896,35.951852015810765,13.431691941035337,2159.6162686233793,TRUE,1.4901161193847656e-8,-516.4339471900269,1042.8678943800537,1053.0831507192265,247188948.6682467,53
681,1172,0.2550213591492976,0.12467640685944475,33.993614468666266,14.397312113172166,2144.934502832039,TRUE,1.4901161193847656e-8,-516.045119672501,1042.090239345002,1052.3054956841747,243839433.1362843,53
682,306,0.2394790092727986,0.1293732302037168,35.54149050647364,13.647947756329534,2001.9008582371512,TRUE,1.4901161193847656e-8,-512.1114437210832,1034.2228874421664,1044.4381437813392,212403173.44916403,53
683,96,0.24067482150721417,0.12788959961508228,35.38032117021313,13.706700226796373,2218.6101513165586,TRUE,1.4901161193847656e-8,-517.9701193837644,1045.9402387675289,1056.1554951067017,260878243.18681878,53
684,1154,0.20572493921806143,0.1352280817337197,37.71329431413743,12.549017487750108,2227.4210941866622,TRUE,1.4901161193847656e-8,-518.196039703859,1046.392079407718,1056.6073357468908,262954450.7338685,53
685,443,0.2630524596051452,0.12241786255570686,33.54384819640596,14.606010757525317,2122.394182165448,TRUE,1.4901161193847656e-8,-515.4429583103164,1040.8859166206328,1051.1011729598056,238741524.4179563,53
686,133,0.23328732017366752,0.12848240861941096,33.97879583722912,14.424126027617536,2229.1131386699703,TRUE,1.4901161193847656e-8,-518.2393229078663,1046.4786458157325,1056.6939021549053,263354105.40452763,53
687,110,0.23472052440139538,0.12921811532017816,34.23515022535936,14.309455056466334,1923.5675948618762,TRUE,1.4901161193847656e-8,-509.8362559964167,1029.6725119928333,1039.887768332006,196105951.47614327,53
688,646,0.1917997590190642,0.14485118747067158,45,8.93801021117065,2366.7187039231594,TRUE,1.4901161193847656e-8,-521.6536612121033,1053.3073224242066,1063.5225787633794,296871943.4454851,53
689,1155,0.21677422623512266,0.1361375752729651,39.13042696130749,11.864359637791928,1952.2908758632177,TRUE,1.4901161193847656e-8,-510.6811046939222,1031.3622093878444,1041.5774657270172,202006302.1908748,53
690,653,0.19301569506335395,0.14312397564152907,45,8.910506025005386,1884.8936325541383,TRUE,1.4901161193847656e-8,-508.6785749820108,1027.3571499640216,1037.5724063031944,188299672.32028615,53
691,1236,0.24068606937383064,0.12905420005244714,34.79783202877519,14.029028528176243,2247.9887505933184,TRUE,1.4901161193847656e-8,-518.7199535841629,1047.4399071683258,1057.6551635074986,267833031.4080878,53
692,1202,1.2,0.03282524684495732,28.152700317485195,19.05946531498883,4621.766597993223,TRUE,1.4901161193847656e-8,-559.8021954114021,1129.6043908228041,1139.819647161977,1132118503.77527,53
693,932,0.19010512615499744,0.1444551363038177,45,8.9257547763593,2149.180165892866,TRUE,1.4901161193847656e-8,-516.1578334177055,1042.315666835411,1052.530923174584,244805695.4297662,53
694,1266,0.23431385019437648,0.12900443514381565,36.309345891296196,13.231493886536189,2046.4212776759882,TRUE,1.4901161193847656e-8,-513.3651810134987,1036.7303620269975,1046.9456183661703,221955522.4234263,53
695,1102,0.23503675394260437,0.1289657984154792,37.47227431398091,12.631744613992069,2043.5279216438046,TRUE,1.4901161193847656e-8,-513.2845338888968,1036.5690677777936,1046.7843241169664,221328337.42650592,53
696,1233,0.22952306219842752,0.1298120956333171,34.5054176721429,14.166923509994499,2090.855808453198,TRUE,1.4901161193847656e-8,-514.5895929114655,1039.179185822931,1049.3944421621038,231698934.6223512,53
697,1037,0.2436059007282095,0.12849053453385678,35.8568482160928,13.478634763405832,2155.8947653195714,TRUE,1.4901161193847656e-8,-516.3356386748908,1042.6712773497816,1052.8865336889544,246337758.67401347,53
698,986,0.22083708214878175,0.1338351242048705,40.450215812796024,11.152316571186933,2228.804530803943,TRUE,1.4901161193847656e-8,-518.2314310400948,1046.4628620801896,1056.6781184193624,263281190.73620582,53
699,971,0.22002754583184772,0.1331477283078177,39.604389014945454,11.573222002024503,2124.3680930424043,TRUE,1.4901161193847656e-8,-515.4959459375004,1040.9918918750009,1051.2071482141737,239185809.1210409,53
700,1100,0.2282356122591133,0.13071234822383487,35.59386681881667,13.617927288641333,1785.4691684858874,TRUE,1.4901161193847656e-8,-505.58973524804406,1021.1794704960881,1031.3947268352608,168958708.03552535,53
701,236,0.2016941436616318,0.14441834712543716,45,8.958000824222536,1887.252740555529,TRUE,1.4901161193847656e-8,-508.7498708227921,1027.4997416455842,1037.714997984757,188771314.0569208,53
702,523,0.22396217947606442,0.1340496436789733,39.28213176428795,11.76666862454466,2201.3802133567765,TRUE,1.4901161193847656e-8,-517.5257240989931,1045.0514481979862,1055.266704537159,256841966.71921253,53
703,1293,0.09110386098122422,0.1629335910655312,34.51828950901818,14.232986037076246,3813.999928677658,TRUE,1.4901161193847656e-8,-548.8525795408498,1107.7051590816995,1117.9204154208724,770969559.1655185,53
704,1206,1.2,0.03373308075326069,28.142506946145335,19.05256318359849,4294.104082143462,TRUE,1.4901161193847656e-8,-555.6107531712537,1121.2215063425074,1131.4367626816802,977284483.0189005,53
705,1206,1.2,0.0324558704719053,28.214180568599552,19.101089956216818,4500.464433262397,TRUE,1.4901161193847656e-8,-558.2861998316158,1126.5723996632316,1136.7876560024044,1073471546.0981708,53
706,1032,0.21972747088315797,0.13314146993664672,37.90653684948735,12.447450167249476,2513.273869938243,TRUE,1.4901161193847656e-8,-525.078321029677,1060.156642059354,1070.3718983985268,334776913.9016607,53
707,1171,0.2427140734248462,0.12769173883600685,34.73125882434523,14.043287164923225,2158.202134612036,TRUE,1.4901161193847656e-8,-516.3966109085991,1042.7932218171982,1053.008478156371,246865332.05372933,53
708,1239,0.24884299592269823,0.1263434679891493,34.62072070654143,14.089791511794152,2081.893136151176,TRUE,1.4901161193847656e-8,-514.3447312561701,1038.6894625123402,1048.904718851513,229716788.60872906,53
709,1368,0.22781670985825073,0.13304588259403627,38.19674020728341,12.317124453828747,2288.5290173670155,TRUE,1.4901161193847656e-8,-519.7387335561267,1049.4774671122534,1059.6927234514262,277580348.3565344,53
710,732,0.2661570695849811,0.1235465533623618,33.266853471084325,14.777460935563099,1965.4400856957216,TRUE,1.4901161193847656e-8,-511.0637280961977,1032.1274561923954,1042.3427125315682,204736600.71435907,53
711,1309,0.22956366548870616,0.13125810918619848,36.92570492015396,12.943821829897137,2243.9865235168177,TRUE,1.4901161193847656e-8,-518.6183826761304,1047.2367653522608,1057.4520216914336,266880202.43942988,53
712,371,0.25276551742502756,0.1255159900883927,35.538357935128325,13.608476164842758,1862.9670072823235,TRUE,1.4901161193847656e-8,-508.01161747194215,1026.0232349438843,1036.238491283057,183944241.72179022,53
713,1221,0.13194803642376768,0.15145163583565815,34.912858551023994,14.031405509478443,3263.7490733396103,TRUE,1.4901161193847656e-8,-539.9718694526471,1089.9437389052941,1100.158995244467,564559074.7274338,53
714,1254,0.23672413138463125,0.13187088471358946,37.080505638857986,12.892742923792056,2244.9527757525557,TRUE,1.4901161193847656e-8,-518.6429213809852,1047.2858427619703,1057.5010991011432,267110087.16403252,53
715,1236,0.2612797902598851,0.12223979174045935,33.889603472703804,14.41871845383586,2116.150444274629,TRUE,1.4901161193847656e-8,-515.275026461736,1040.550052923472,1050.765309262645,237338913.2485966,53
716,226,0.19719407282381424,0.14304883189600742,45,8.920976894795173,2102.231499172261,TRUE,1.4901161193847656e-8,-514.8988714521853,1039.7977429043706,1050.0129992435434,234226995.6339388,53
717,492,1.109557191075837,0.037635226176011775,27.755010273043588,19.13516368000114,3921.340356957734,TRUE,1.4901161193847656e-8,-550.4346165173613,1110.8692330347226,1121.0844893738954,814976240.3405867,53
718,1045,0.21799421441616593,0.13317698982615034,37.872559501499254,12.46096223277156,2115.18511327824,TRUE,1.4901161193847656e-8,-515.2490186601801,1040.4980373203603,1050.713293659533,237122427.36199567,53
719,1305,0.2098724933271958,0.13507609041740828,37.861449567160065,12.480072642599572,2026.793344108421,TRUE,1.4901161193847656e-8,-512.8158356059739,1035.6316712119478,1045.8469275511206,217718236.7652764,53
720,794,0.24231941525862552,0.12621061585716256,34.48321597489244,14.142584371551424,2194.4452126326514,TRUE,1.4901161193847656e-8,-517.3458737496629,1044.6917474993259,1054.9070038384987,255226258.93605724,53
721,1201,1.2,0.03244178190849405,28.14528783892285,19.054448365371996,4051.2219010358067,TRUE,1.4901161193847656e-8,-552.2919624533407,1114.5839249066814,1124.7991812458542,869857141.2459053,53
722,1293,0.1875924685926085,0.1447435179583415,44.47710883054066,9.192889310615787,2234.9522187817033,TRUE,1.4901161193847656e-8,-518.3884371029021,1046.7768742058042,1056.992130544977,264735605.27257466,53
723,361,0.19968848059790856,0.13847004227192886,37.41775656805983,12.741635939476442,2089.603141639226,TRUE,1.4901161193847656e-8,-514.5554330207043,1039.1108660414086,1049.3261223805814,231421388.34607178,53
724,1081,0.22734697087312433,0.13299585075317208,36.04395096918769,13.424465662219038,2045.7374940032537,TRUE,1.4901161193847656e-8,-513.3461320606681,1036.6922641213362,1046.907520460509,221807220.40164778,53
